Date,symbol,open,high,low,Adj Close,Volume ETH,Volume USDT,tradecount
2/16/2019 0:00,ETH/USDT,121.66,124.99,121.54,122.67,215320.7013,26462034.61,84959
2/17/2019 0:00,ETH/USDT,122.67,135.61,122.43,133.75,614788.6008,78958054.96,162769
2/18/2019 0:00,ETH/USDT,133.77,148.3,132.42,145.69,1079830.15,152756654.6,299772
2/19/2019 0:00,ETH/USDT,145.69,150,142.36,143.44,747968.9045,109645050.5,232384
2/20/2019 0:00,ETH/USDT,143.45,149.52,139.6,148.44,614303.6101,89136482.37,191505
2/21/2019 0:00,ETH/USDT,148.42,149.61,142.7,145.69,447364.4087,65199779.51,148898
2/22/2019 0:00,ETH/USDT,145.68,148.85,143.85,147.36,366251.1854,53771600.8,129247
2/23/2019 0:00,ETH/USDT,147.4,159.6,145.78,157.79,588183.729,89997516.92,172084
2/24/2019 0:00,ETH/USDT,157.75,166,131.7,132.1,1260506.807,186688063.4,351943
2/25/2019 0:00,ETH/USDT,132.1,141.55,131.89,137.87,801147.0954,110348893,243536
2/26/2019 0:00,ETH/USDT,137.88,138.41,133.72,136.22,432944.1703,58979934.72,145787
2/27/2019 0:00,ETH/USDT,136.22,140.29,126.84,135.02,567202.6104,76519497.91,158709
2/28/2019 0:00,ETH/USDT,135.03,139,132.1,135.34,579327.3175,78861797.56,183737
3/1/2019 0:00,ETH/USDT,135.32,137.95,134.9,135.32,302632.0283,41198722.58,103403
3/2/2019 0:00,ETH/USDT,135.32,136.12,130.03,132.56,297005.2809,39467507.69,113241
3/3/2019 0:00,ETH/USDT,132.54,134.6,128.01,130.6,222453.2859,29447917.24,86648
3/4/2019 0:00,ETH/USDT,130.6,131.11,122.6,125.65,403947.7945,51060349.77,140132
3/5/2019 0:00,ETH/USDT,125.68,137.84,125.19,136.72,512631.2318,67740644.33,155818
3/6/2019 0:00,ETH/USDT,136.71,140.29,133.33,137.4,428826.8742,58701328.65,136000
3/7/2019 0:00,ETH/USDT,137.37,140.2,135.2,136.81,307336.4931,42271691.24,114687
3/8/2019 0:00,ETH/USDT,136.82,139.34,130.62,133.52,330283.5823,44879637.39,113160
3/9/2019 0:00,ETH/USDT,133.51,138.65,132.93,137.27,279861.1205,38220614.01,111544
3/10/2019 0:00,ETH/USDT,137.27,137.5,134,135.37,203965.1682,27650702.38,90905
3/11/2019 0:00,ETH/USDT,135.37,136.15,131,132.67,264587.0068,35285847.75,101371
3/12/2019 0:00,ETH/USDT,132.67,135.3,130.77,133.57,194905.9684,25981446.1,74222
3/13/2019 0:00,ETH/USDT,133.62,133.65,130.58,131.65,209456.0985,27670734.43,87617
3/14/2019 0:00,ETH/USDT,131.69,135.11,128.52,132.2,258413.8187,34099414.81,99000
3/15/2019 0:00,ETH/USDT,132.24,137.62,132.18,136.56,295832.2656,39928522.34,103920
3/16/2019 0:00,ETH/USDT,136.6,144.47,136.51,140.92,474664.102,66878173.45,149612
3/17/2019 0:00,ETH/USDT,140.94,141.07,137.2,138.67,252697.0815,35051209.93,88617
3/18/2019 0:00,ETH/USDT,138.67,142.01,136.1,137.59,281718.962,39017864.92,94109
3/19/2019 0:00,ETH/USDT,137.62,139.38,136.97,138.55,218577.4521,30175322.08,82348
3/20/2019 0:00,ETH/USDT,138.56,139.66,136.01,139.01,222883.5175,30757997.81,83814
3/21/2019 0:00,ETH/USDT,139.04,139.55,131.21,134.85,312531.3937,42635937.49,113797
3/22/2019 0:00,ETH/USDT,134.85,137.2,134.29,135.98,186119.7475,25309122.73,79782
3/23/2019 0:00,ETH/USDT,135.92,138.21,135.6,137.28,174710.4306,23922572.36,73884
3/24/2019 0:00,ETH/USDT,137.28,137.37,134.75,136.09,198490.4512,27042322.7,82361
3/25/2019 0:00,ETH/USDT,136.12,136.83,131.6,133.98,230880.285,31082445.59,98246
3/26/2019 0:00,ETH/USDT,133.97,134.74,132.27,134.18,183139.1143,24490323.06,86841
3/27/2019 0:00,ETH/USDT,134.14,140.14,133.84,139.45,317167.4533,43635238.43,119271
3/28/2019 0:00,ETH/USDT,139.46,139.57,137.3,137.86,163185.6991,22543474.61,73225
3/29/2019 0:00,ETH/USDT,137.85,143.6,137.62,143.25,235853.0454,33098245.96,94717
3/30/2019 0:00,ETH/USDT,143.25,145.89,140.06,142.46,254798.7007,36382647.23,97751
3/31/2019 0:00,ETH/USDT,142.44,142.5,140.42,141.38,142469.2117,20131931.7,65047
4/1/2019 0:00,ETH/USDT,141.41,143.08,139.57,141.24,234310.1916,33234998.64,90705
4/2/2019 0:00,ETH/USDT,141.24,165.6,141,163.31,906868.8586,138094679.3,289637
4/3/2019 0:00,ETH/USDT,163.26,177.81,149.23,159.96,1345344.538,225523896.2,423036
4/4/2019 0:00,ETH/USDT,159.96,164,152.8,157.36,686080.9525,109082183.6,242989
4/5/2019 0:00,ETH/USDT,157.33,167.83,155.94,164.77,516070.3455,84123101.33,175261
4/6/2019 0:00,ETH/USDT,164.84,172.77,159.2,165.5,528168.333,87657058.11,163384
4/7/2019 0:00,ETH/USDT,165.56,175.43,164.06,174.21,465507.525,78876773.3,161529
4/8/2019 0:00,ETH/USDT,174.29,185.87,170.9,178.72,873410.0729,156417981.3,272413
4/9/2019 0:00,ETH/USDT,178.71,179.17,171.05,174.6,431986.3611,75745619.57,156659
4/10/2019 0:00,ETH/USDT,174.58,183.77,168,177.12,523943.205,93283836.59,171960
4/11/2019 0:00,ETH/USDT,177.12,177.48,158.27,164.07,661305.3032,110201659.9,224876
4/12/2019 0:00,ETH/USDT,164.06,166.5,158.11,163.19,316337.8782,51556919.15,124732
4/13/2019 0:00,ETH/USDT,163.2,165.37,160.74,162.99,179237.7457,29247030.15,75202
4/14/2019 0:00,ETH/USDT,162.99,168.11,161.2,167.23,186977.6621,30640985.06,72468
4/15/2019 0:00,ETH/USDT,167.21,168.81,155.7,159.95,351548.9079,57215098.11,113590
4/16/2019 0:00,ETH/USDT,159.91,166.73,159.41,165.37,240370.5044,39245823.49,82937
4/17/2019 0:00,ETH/USDT,165.41,167.28,163.78,165.75,227841.5498,37678036.6,85475
4/18/2019 0:00,ETH/USDT,165.75,175.2,165.04,173.33,396118.9441,68031293.23,114728
4/19/2019 0:00,ETH/USDT,173.34,173.55,168.59,172.64,320541.7217,54991300.11,104551
4/20/2019 0:00,ETH/USDT,172.66,176.97,169.87,172.88,253596.4841,43939979.02,94403
4/21/2019 0:00,ETH/USDT,172.89,173.48,164.82,168.59,283450.4394,47781349.4,108394
4/22/2019 0:00,ETH/USDT,168.59,172.3,167,170.52,269868.3988,45832751.06,96396
4/23/2019 0:00,ETH/USDT,170.52,175.83,167.78,169.16,363523.3453,62784241.17,126520
4/24/2019 0:00,ETH/USDT,169.15,169.87,159.26,164.78,426497.0415,70076178.28,154469
4/25/2019 0:00,ETH/USDT,164.78,165.49,150.35,154.72,422657.0324,67326464.65,139927
4/26/2019 0:00,ETH/USDT,154.7,162.56,151.4,157.95,500355.8628,78334214.87,162730
4/27/2019 0:00,ETH/USDT,157.93,166.24,156.35,159.31,215918.6384,34294278,89809
4/28/2019 0:00,ETH/USDT,159.32,160.24,156.92,157.85,152976.3018,24304182.14,72048
4/29/2019 0:00,ETH/USDT,157.86,159.05,152,155.11,243591.949,37892463.29,98779
4/30/2019 0:00,ETH/USDT,155.14,162.89,155.11,161.83,305056.2465,48352308.35,109233
5/1/2019 0:00,ETH/USDT,161.85,163.88,158.36,160.19,192517.6276,30965351.7,88509
5/2/2019 0:00,ETH/USDT,160.2,163.48,158.5,161.81,289519.0203,46716417.01,97201
5/3/2019 0:00,ETH/USDT,161.82,170.86,160.99,168.06,416357.5212,69185162.6,136042
5/4/2019 0:00,ETH/USDT,168.1,171.3,159.76,163.7,312928.5835,51596174.4,115264
5/5/2019 0:00,ETH/USDT,163.71,165.36,159.18,163.05,176029.1045,28659516.79,79825
5/6/2019 0:00,ETH/USDT,163.05,178.05,157.55,173,506528.1428,86112232.48,151543
5/7/2019 0:00,ETH/USDT,172.98,182.76,167.89,169.18,732496.8786,129206700.1,208268
5/8/2019 0:00,ETH/USDT,169.07,173.17,164.8,170.85,296410.761,50307994.58,108809
5/9/2019 0:00,ETH/USDT,170.88,173.88,166.57,170.9,284663.9946,48482365.54,111190
5/10/2019 0:00,ETH/USDT,170.96,176.7,168.46,172.91,425543.7402,73717438.65,142024
5/11/2019 0:00,ETH/USDT,172.92,205.23,172.92,190.2,885292.3839,167180496.8,246217
5/12/2019 0:00,ETH/USDT,190.2,204.32,181,188.11,823372.2815,157611011.7,228585
5/13/2019 0:00,ETH/USDT,188.07,206.87,185.32,195.84,669265.4652,131102303.1,190439
5/14/2019 0:00,ETH/USDT,195.83,219.81,194.19,216.4,864211.006,179717430.3,248577
5/15/2019 0:00,ETH/USDT,216.4,250.27,216.21,248.1,574697.2993,135054369.6,176272
5/16/2019 0:00,ETH/USDT,248.06,279.76,241.76,264.25,1733360.894,452410350.1,553635
5/17/2019 0:00,ETH/USDT,264.35,268.74,223.43,244.3,1529892.569,366429299.2,517016
5/18/2019 0:00,ETH/USDT,244.31,248,230.62,233.6,673218.0998,160450040.8,236314
5/19/2019 0:00,ETH/USDT,233.57,264,231.77,259.51,823859.0634,207383027.8,285496
5/20/2019 0:00,ETH/USDT,259.37,259.49,238,250.37,666889.8224,165783106.1,246484
5/21/2019 0:00,ETH/USDT,250.48,262,246.06,253.43,580249.6975,146749988.3,229662
5/22/2019 0:00,ETH/USDT,253.35,260.18,239.63,243.64,592848.9561,149006735.6,208482
5/23/2019 0:00,ETH/USDT,243.68,247.34,231.1,244.56,600193.8937,144051488.9,198869
5/24/2019 0:00,ETH/USDT,244.63,254.35,241.54,248.87,447066.926,111294049.4,171482
5/25/2019 0:00,ETH/USDT,248.84,257.33,247.22,250.22,332544.3873,83665127.84,125719
5/26/2019 0:00,ETH/USDT,250.17,269.4,245.11,264.45,450090.2232,115089467.8,159525
5/27/2019 0:00,ETH/USDT,264.35,279.59,260,270.53,635463.502,170250734.9,246768
5/28/2019 0:00,ETH/USDT,270.7,275.95,264.45,271.03,409443.6936,110617403.7,181468
5/29/2019 0:00,ETH/USDT,271.08,274.04,260.05,268.83,383412.4577,102868997.4,173915
5/30/2019 0:00,ETH/USDT,268.92,288.62,240.14,254.56,1066279.494,289930479.4,368300
5/31/2019 0:00,ETH/USDT,254.59,268.72,245.21,267.9,602153.8724,154783065.8,253604
6/1/2019 0:00,ETH/USDT,267.9,275.5,260.68,264.33,455676.9861,121851235.8,182844
6/2/2019 0:00,ETH/USDT,264.33,273.2,263.2,268.88,301536.1506,80960737.41,138349
6/3/2019 0:00,ETH/USDT,268.87,270,248,249.91,397360.6528,103602836.7,193998
6/4/2019 0:00,ETH/USDT,250.02,251.67,234.39,241.39,633822.7125,154709331.3,270568
6/5/2019 0:00,ETH/USDT,241.46,250.41,237.37,245.63,335953.3793,81839286.62,173428
6/6/2019 0:00,ETH/USDT,245.62,250.66,235.01,248.76,297579.1473,72417630,146839
6/7/2019 0:00,ETH/USDT,248.77,253.28,243.46,248.77,353378.6568,87644279.25,149700
6/8/2019 0:00,ETH/USDT,248.78,250.53,240.37,243.25,188448.2775,46293916.79,108260
6/9/2019 0:00,ETH/USDT,243.33,244.53,226.56,230.98,316931.8564,74594101.42,147025
6/10/2019 0:00,ETH/USDT,231.02,247.45,227.03,246.51,314662.5264,75090336.66,162704
6/11/2019 0:00,ETH/USDT,246.61,247.8,236.49,244.29,237508.428,57549753.74,133083
6/12/2019 0:00,ETH/USDT,244.36,261.87,242.2,261.15,336499.3016,84660448.57,171468
6/13/2019 0:00,ETH/USDT,261.13,262.98,253.69,254.67,291757.2164,75447391.04,159838
6/14/2019 0:00,ETH/USDT,254.67,264.26,251.75,262.47,327383.2824,84045849.54,175229
6/15/2019 0:00,ETH/USDT,262.48,272.27,260.61,267.82,286594.9803,76053046.55,146902
6/16/2019 0:00,ETH/USDT,267.78,277.06,263.31,267.73,458176.5424,123848161.5,206212
6/17/2019 0:00,ETH/USDT,267.73,276,266.81,273.16,339277.6671,91807270.71,185899
6/18/2019 0:00,ETH/USDT,273.14,273.58,261.45,264.66,319941.5516,85335852.93,184954
6/19/2019 0:00,ETH/USDT,264.68,270,263.59,268.14,208375.6838,55665919.15,111358
6/20/2019 0:00,ETH/USDT,268.16,273.63,265.71,271.22,200717.7737,53998507.96,130438
6/21/2019 0:00,ETH/USDT,271.27,295.94,271.22,294.35,519818.0691,148641528.5,240649
6/22/2019 0:00,ETH/USDT,294.25,314.39,289.69,310.79,726254.6706,222036096.3,336414
6/23/2019 0:00,ETH/USDT,310.7,321.7,305.58,308.52,418812.0275,131252843.5,241819
6/24/2019 0:00,ETH/USDT,308.42,314.41,298,311.64,352791.2696,108439071.6,185588
6/25/2019 0:00,ETH/USDT,311.65,318.99,307,318.26,345559.6505,108143161.2,183415
6/26/2019 0:00,ETH/USDT,318.29,366.8,315.57,339.39,1008551.287,341534154.5,477973
6/27/2019 0:00,ETH/USDT,339.53,347,280.01,298.35,1016826.449,315174509.7,449424
6/28/2019 0:00,ETH/USDT,298.35,313.58,295.22,311.05,529174.4772,161838706.8,260039
6/29/2019 0:00,ETH/USDT,310.95,324.74,295.18,317.62,425555.1626,130425514,233883
6/30/2019 0:00,ETH/USDT,317.64,323.5,290.12,292.7,489028.5684,149527443.6,265958
7/1/2019 0:00,ETH/USDT,292.89,303.49,280.13,295.07,489769.2742,142871936.8,247035
7/2/2019 0:00,ETH/USDT,295.03,297.57,272.65,291.48,493772.9658,140020251.9,255019
7/3/2019 0:00,ETH/USDT,291.47,302.89,285,301.14,370521.9664,109262202.2,203286
7/4/2019 0:00,ETH/USDT,301.11,302.74,280.53,282.73,270791.3688,79507234.74,155911
7/5/2019 0:00,ETH/USDT,282.86,294.89,280.78,287.47,261139.2834,75165110.7,151476
7/6/2019 0:00,ETH/USDT,287.32,296.71,285.28,288.29,196064.6471,57137782.6,122419
7/7/2019 0:00,ETH/USDT,288.29,309.69,284.25,304.72,246111.366,73170809.76,146592
7/8/2019 0:00,ETH/USDT,304.72,313.74,300.78,311.97,289607.3418,88890021.75,156865
7/9/2019 0:00,ETH/USDT,311.96,318.19,302.69,307.46,309447.3493,96199378.54,183056
7/10/2019 0:00,ETH/USDT,307.46,314.18,281.04,289.23,457080.9406,135779813.6,241966
7/11/2019 0:00,ETH/USDT,289.23,289.23,262.12,268.63,501592.7521,136450969.6,278211
7/12/2019 0:00,ETH/USDT,268.67,278.99,266.21,274.62,266734.5421,72743548.04,150653
7/13/2019 0:00,ETH/USDT,274.53,275.04,262.2,268.79,205959.2685,55323572.09,132115
7/14/2019 0:00,ETH/USDT,268.8,269.74,222.81,225.85,540052.5842,130785859,260313
7/15/2019 0:00,ETH/USDT,225.83,235.58,203.08,228.2,715991.2069,159784811.6,320571
7/16/2019 0:00,ETH/USDT,228.2,234.5,192.25,198.88,715604.832,151473621.6,315783
7/17/2019 0:00,ETH/USDT,198.94,219.86,191.84,210.81,694854.1013,143020072,306708
7/18/2019 0:00,ETH/USDT,210.8,229.65,205.71,225.73,609081.4909,132637638.8,264573
7/19/2019 0:00,ETH/USDT,225.75,226.23,212.52,220.73,371622.2187,81600507.57,178357
7/20/2019 0:00,ETH/USDT,220.84,235.09,219.78,228.2,325393.9723,74182517.24,158590
7/21/2019 0:00,ETH/USDT,228.25,229.66,216.99,225.38,270046.1519,60421739.05,149561
7/22/2019 0:00,ETH/USDT,225.49,228.34,212.25,217.51,271310.4045,59602149.04,155651
7/23/2019 0:00,ETH/USDT,217.59,219.55,208.36,212.48,317876.4824,67930201.67,169515
7/24/2019 0:00,ETH/USDT,212.55,218.28,202,216.31,331162.6484,69281797.02,188919
7/25/2019 0:00,ETH/USDT,216.31,225.12,215.23,219.14,280370.2963,62017449.36,167223
7/26/2019 0:00,ETH/USDT,219.14,220,212.71,218.81,197781.9865,42839496.54,133271
7/27/2019 0:00,ETH/USDT,218.81,223.3,203,207.3,301209.4111,63931823.16,180170
7/28/2019 0:00,ETH/USDT,207.3,213.52,198.24,211.62,218801.1669,45414505.79,132599
7/29/2019 0:00,ETH/USDT,211.58,215.83,206.59,210.89,226941.28,47853275.13,133256
7/30/2019 0:00,ETH/USDT,210.84,214.36,204.4,209.58,222683.7939,46627086.48,129043
7/31/2019 0:00,ETH/USDT,209.57,218.79,209.2,218.42,207213.5566,44416634.9,122971
8/1/2019 0:00,ETH/USDT,218.42,219.39,210.54,216.84,186806.1884,40054998.68,116919
8/2/2019 0:00,ETH/USDT,216.8,222.18,214.31,217.61,206867.0304,45116694.86,123571
8/3/2019 0:00,ETH/USDT,217.69,224.51,216.62,222.14,181591.953,40285734.53,110659
8/4/2019 0:00,ETH/USDT,222.14,223.34,216.9,221.79,135622.0258,29836777.69,90502
8/5/2019 0:00,ETH/USDT,221.79,236.25,221.79,233.54,307956.2721,70962003.84,173092
8/6/2019 0:00,ETH/USDT,233.53,239.15,223.03,226.28,341279.0816,78590684.02,172932
8/7/2019 0:00,ETH/USDT,226.31,231.25,220.95,226.1,279104.7037,63135096.49,159413
8/8/2019 0:00,ETH/USDT,226.11,228.5,215.51,221.39,236886.3542,52730777.07,132568
8/9/2019 0:00,ETH/USDT,221.38,221.79,207.3,210.53,232062.1276,49415315.75,140538
8/10/2019 0:00,ETH/USDT,210.52,215,202.6,206.48,252614.0239,52534644.57,142706
8/11/2019 0:00,ETH/USDT,206.48,216.94,206.14,216.42,188474.0905,39875149.55,112904
8/12/2019 0:00,ETH/USDT,216.41,216.81,209.75,211.41,122760.9462,26091487.96,85543
8/13/2019 0:00,ETH/USDT,211.58,214.3,204,209.3,166922.482,34861802.4,102967
8/14/2019 0:00,ETH/USDT,209.31,209.9,183.49,187.1,325228.9893,63597043.19,171181
8/15/2019 0:00,ETH/USDT,187.08,189.95,181.23,188.03,237953.0943,44183760.71,119008
8/16/2019 0:00,ETH/USDT,187.98,188.39,178.04,184.88,282177.0158,51945182.47,150695
8/17/2019 0:00,ETH/USDT,184.83,187,181.83,185.59,138799.6151,25599796.9,101721
8/18/2019 0:00,ETH/USDT,185.67,197.91,183.35,194.33,175363.5062,33655229.09,102057
8/19/2019 0:00,ETH/USDT,194.32,203.59,192.7,202.28,239541.5978,47675347.06,116606
8/20/2019 0:00,ETH/USDT,202.24,202.75,194.45,196.6,189297.7549,37412398.98,109559
8/21/2019 0:00,ETH/USDT,196.55,197.2,179.53,187.45,284973.6419,53434048.95,150215
8/22/2019 0:00,ETH/USDT,187.45,195.14,182.8,190.35,245575.9877,46426395.05,160105
8/23/2019 0:00,ETH/USDT,190.36,196.19,188.16,194.02,192548.5155,37022930.57,128090
8/24/2019 0:00,ETH/USDT,194.02,194.09,185.63,190.6,167806.3429,31786227.86,104191
8/25/2019 0:00,ETH/USDT,190.6,192.4,182.8,186.54,169862.9152,31935951.29,103115
8/26/2019 0:00,ETH/USDT,186.54,193.7,186,188.67,254397.7947,48298621.32,130551
8/27/2019 0:00,ETH/USDT,188.61,189.49,184.75,187.24,157898.563,29513243.5,96138
8/28/2019 0:00,ETH/USDT,187.3,188.25,166.48,173.03,334480.6176,59498959.97,146334
8/29/2019 0:00,ETH/USDT,173.03,173.5,163.61,169.01,295241.216,49838097.17,142645
8/30/2019 0:00,ETH/USDT,169.03,170.77,165.55,168.5,238616.6887,40216956.6,114316
8/31/2019 0:00,ETH/USDT,168.48,174.98,165.63,171.57,194999.1958,32983642.84,101425
9/1/2019 0:00,ETH/USDT,171.52,173.42,167.61,170.74,191140.5237,32627380.93,93036
9/2/2019 0:00,ETH/USDT,170.73,181,170.02,178.05,294627.3125,51446380.45,116596
9/3/2019 0:00,ETH/USDT,178,183,174.09,178.75,327857.8545,58621819.36,147758
9/4/2019 0:00,ETH/USDT,178.79,180.14,173,174.72,286226.2517,50629395.49,140298
9/5/2019 0:00,ETH/USDT,174.7,176.19,168.1,173.75,232753.836,40247496.56,123424
9/6/2019 0:00,ETH/USDT,173.74,177.87,165,169.08,315822.3798,54567316.61,146974
9/7/2019 0:00,ETH/USDT,169.11,180.8,168.3,177.62,253831.2317,44282963.31,134155
9/8/2019 0:00,ETH/USDT,177.58,184.18,176.13,181.19,290083.475,52424648.72,143793
9/9/2019 0:00,ETH/USDT,181.18,185.38,176.01,180.54,273729.9487,49340881.23,140362
9/10/2019 0:00,ETH/USDT,180.52,184.36,177,179.81,238387.51,43067898.91,116866
9/11/2019 0:00,ETH/USDT,179.87,182.8,173,178.28,278555.4671,49657474.98,130317
9/12/2019 0:00,ETH/USDT,178.3,182.38,176.62,180.72,203543.1366,36419973.23,102872
9/13/2019 0:00,ETH/USDT,180.71,181.38,177.54,180.95,264422.5406,47382425.19,109752
9/14/2019 0:00,ETH/USDT,180.96,188.79,179.75,188.13,279371.8342,51424561.39,113052
9/15/2019 0:00,ETH/USDT,188.14,190.45,185.76,189.03,288928.6083,54373471.39,106052
9/16/2019 0:00,ETH/USDT,189.05,199.44,188.3,197.22,551006.8169,106449156,166031
9/17/2019 0:00,ETH/USDT,197.23,215.13,195.74,207.84,715863.2262,145945114.9,214041
9/18/2019 0:00,ETH/USDT,207.85,217.27,207.66,210.21,539028.5101,114703107.3,182943
9/19/2019 0:00,ETH/USDT,210.27,223.94,202.3,220.24,844358.8216,179595728.8,230867
9/20/2019 0:00,ETH/USDT,220.26,221.54,212.05,218.03,437804.1267,95069640.62,133129
9/21/2019 0:00,ETH/USDT,218.01,221.5,213.2,215.05,417891.5242,90638548.24,105391
9/22/2019 0:00,ETH/USDT,215.04,215.61,206.1,211.2,445388.9479,93662351.5,108397
9/23/2019 0:00,ETH/USDT,211.2,211.68,198.65,201.29,392437.0708,80922890.46,121866
9/24/2019 0:00,ETH/USDT,201.25,202.98,150.03,165.81,1478218.827,263412071.5,383778
9/25/2019 0:00,ETH/USDT,165.72,174.85,161.88,169.96,879001.4621,147619414.1,251456
9/26/2019 0:00,ETH/USDT,169.96,171.01,152.11,165.92,779942.1715,127948136.3,202020
9/27/2019 0:00,ETH/USDT,165.92,176.72,161.03,173.79,634932.9671,106461443.9,183611
9/28/2019 0:00,ETH/USDT,173.83,175.49,168,173.49,521775.4659,90120971.17,159337
9/29/2019 0:00,ETH/USDT,173.5,174.5,164.12,169.24,410855.1218,69327213.65,136438
9/30/2019 0:00,ETH/USDT,169.26,181.24,165.01,180.85,580295.3997,100443187.8,175354
10/1/2019 0:00,ETH/USDT,180.89,185.53,173.19,175.66,609819.6083,109337395.1,168492
10/2/2019 0:00,ETH/USDT,175.65,181.29,173.65,180.24,348268.1162,61530973.8,96660
10/3/2019 0:00,ETH/USDT,180.24,180.72,169.55,174.69,354756.7848,62001237.48,101114
10/4/2019 0:00,ETH/USDT,174.71,178.98,170.74,175.55,333897.6388,58470302.14,89655
10/5/2019 0:00,ETH/USDT,175.55,176.71,172.02,176.25,278488.6177,48647162.44,90341
10/6/2019 0:00,ETH/USDT,176.23,177.04,167.68,170.1,314932.3963,54241930.13,114662
10/7/2019 0:00,ETH/USDT,170.08,182.32,168.68,179.85,496523.4804,87617964.57,159802
10/8/2019 0:00,ETH/USDT,179.88,184.87,177,180.6,400832.3783,72432729.98,139925
10/9/2019 0:00,ETH/USDT,180.61,195.53,178.96,192.62,562506.8219,105551736.5,182290
10/10/2019 0:00,ETH/USDT,192.61,194.2,186.88,191.14,436588.5845,83367952.39,150166
10/11/2019 0:00,ETH/USDT,191.18,196.65,179.41,180.72,621693.6313,115872479.8,181427
10/12/2019 0:00,ETH/USDT,180.65,184.64,177.59,179.68,290415.2204,52895345.38,118775
10/13/2019 0:00,ETH/USDT,179.65,184.95,178.52,180.99,247589.2323,45067340.42,113448
10/14/2019 0:00,ETH/USDT,180.98,187.54,180.43,186.72,279732.8461,51494870.28,123915
10/15/2019 0:00,ETH/USDT,186.7,188.37,175.96,180.49,405466.3811,73998014.45,155734
10/16/2019 0:00,ETH/USDT,180.52,181.44,171.81,174.47,347764.9346,61180262.78,151051
10/17/2019 0:00,ETH/USDT,174.52,178.96,172.61,177.16,298795.8198,52578052.94,133295
10/18/2019 0:00,ETH/USDT,177.17,177.44,168.66,172.74,319602.4851,55285684.61,139612
10/19/2019 0:00,ETH/USDT,172.78,174.98,169.44,171.79,296918.7303,51269466.04,127763
10/20/2019 0:00,ETH/USDT,171.84,176.88,169.21,175.22,299141.0715,51654250.07,125469
10/21/2019 0:00,ETH/USDT,175.18,177.9,171.59,173.98,270608.5139,47204344.24,128045
10/22/2019 0:00,ETH/USDT,174,175.04,170.3,171.2,255429.4162,44176123.21,123180
10/23/2019 0:00,ETH/USDT,171.19,171.49,153.45,162.35,746955.0981,121126428.2,238790
10/24/2019 0:00,ETH/USDT,162.35,163.72,158.72,160.38,387310.8377,62419095.11,159778
10/25/2019 0:00,ETH/USDT,160.39,187.78,160.25,181.5,904832.8606,157496890.7,267143
10/26/2019 0:00,ETH/USDT,181.53,197.74,173.8,179.49,1211737.437,222906937.8,373782
10/27/2019 0:00,ETH/USDT,179.42,188.7,176.22,183.75,724423.4053,132329593.4,262415
10/28/2019 0:00,ETH/USDT,183.84,189.48,180.35,181.72,582179.4455,106933716.7,225343
10/29/2019 0:00,ETH/USDT,181.67,192.74,181.26,190.46,529964.5054,99024969.84,212841
10/30/2019 0:00,ETH/USDT,190.45,191.71,179.28,183.13,537770.4306,99508269.89,194946
10/31/2019 0:00,ETH/USDT,183.14,185.27,177.66,182.18,410969.861,74696032.73,167038
11/1/2019 0:00,ETH/USDT,182.19,184.5,177.02,182.85,331519.7696,60092727.14,154534
11/2/2019 0:00,ETH/USDT,182.86,186,181.53,182.91,179864.3974,32936676.71,107048
11/3/2019 0:00,ETH/USDT,182.9,184.7,178.95,181.54,232621.5215,42260620.38,109861
11/4/2019 0:00,ETH/USDT,181.53,188.64,180.36,185.71,321175.2913,59357371.31,147624
11/5/2019 0:00,ETH/USDT,185.71,192.51,182.22,188.68,389668.6472,73036074.78,184562
11/6/2019 0:00,ETH/USDT,188.65,195.09,187.72,191.16,343219.9224,65471595.21,160110
11/7/2019 0:00,ETH/USDT,191.16,192.27,184.59,186.68,309882.0821,58150631.28,152881
11/8/2019 0:00,ETH/USDT,186.67,188.26,181.41,183.74,365029.7503,67305417.41,167904
11/9/2019 0:00,ETH/USDT,183.71,185.79,182.63,184.89,192073.3804,35441967.77,112521
11/10/2019 0:00,ETH/USDT,184.86,191.58,183.3,188.96,274940.5345,51648623.29,133008
11/11/2019 0:00,ETH/USDT,188.96,190.19,184.06,184.98,255579.9343,47746876.46,128079
11/12/2019 0:00,ETH/USDT,184.98,187.65,182.41,187.09,256782.6312,47636043.35,124488
11/13/2019 0:00,ETH/USDT,187.09,189.66,185.3,188.11,197273.84,36936429.94,89631
11/14/2019 0:00,ETH/USDT,188.07,188.72,183.34,184.92,245505.2997,45523714.1,114266
11/15/2019 0:00,ETH/USDT,184.93,186.7,177.67,180,407466.7896,74217250.17,156868
11/16/2019 0:00,ETH/USDT,179.99,183.46,179.3,182.37,172801.5258,31378510.02,89596
11/17/2019 0:00,ETH/USDT,182.37,186.09,180,183.82,198892.4372,36509968.7,93753
11/18/2019 0:00,ETH/USDT,183.82,184.06,175.01,178.2,293551.2363,52985734.28,131823
11/19/2019 0:00,ETH/USDT,178.2,178.52,172.65,175.94,275886.6411,48414106.96,125824
11/20/2019 0:00,ETH/USDT,175.93,177.41,173.5,174.72,216315.9331,38001672.19,106534
11/21/2019 0:00,ETH/USDT,174.75,175.85,157.26,161.01,473895.9299,78641896.23,178521
11/22/2019 0:00,ETH/USDT,161.02,162.79,138,149.56,977977.2379,147595324.6,324167
11/23/2019 0:00,ETH/USDT,149.55,154.33,146.11,151.84,369721.0996,55595157.56,177816
