Name,Code,Date,Open,Close,High,Low,Volume,First,Last
S*Mobarakeh Steel-a,FOLD,20140813,494,491.94,489,477,1815622,488.68,477.82
S*Mobarakeh Steel-a,FOLD,20140816,492,486.87,485,472,3036092,485.06,472.39
S*Mobarakeh Steel-a,FOLD,20140817,487,483.43,478,468,2214874,477.82,470.40
S*Mobarakeh Steel-a,FOLD,20140818,483,481.26,480,465,1756704,470.58,465.70
S*Mobarakeh Steel-a,FOLD,20140819,481,480.54,489,462,10483090,468.77,471.85
S*Mobarakeh Steel-a,FOLD,20140820,481,478.91,480,462,1200332,479.63,462.62
S*Mobarakeh Steel-a,FOLD,20140823,479,473.48,485,460,7722800,465.15,460.09
S*Mobarakeh Steel-a,FOLD,20140824,473,463.34,466,455,6334137,466.42,455.74
S*Mobarakeh Steel-a,FOLD,20140825,463,460.99,463,447,1897050,462.98,448.14
S*Mobarakeh Steel-a,FOLD,20140826,461,459.18,458,451,2397161,457.73,450.67
S*Mobarakeh Steel-a,FOLD,20140827,459,457.73,467,449,2917618,459.36,452.12
S*Mobarakeh Steel-a,FOLD,20140830,458,457.01,460,448,1159328,459.72,448.86
S*Mobarakeh Steel-a,FOLD,20140831,457,455.20,457,441,1991871,457.01,444.88
S*Mobarakeh Steel-a,FOLD,20140901,455,454.29,452,443,1470132,450.49,447.05
S*Mobarakeh Steel-a,FOLD,20140902,454,452.85,450,440,1641014,447.05,442.71
S*Mobarakeh Steel-a,FOLD,20140903,453,451.76,453,438,7054735,443.43,447.05
S*Mobarakeh Steel-a,FOLD,20140906,452,452.12,455,447,3036167,455.20,448.86
S*Mobarakeh Steel-a,FOLD,20140907,452,456.83,469,447,5530869,452.48,466.42
S*Mobarakeh Steel-a,FOLD,20140908,457,463.71,472,462,10883313,466.96,468.23
S*Mobarakeh Steel-a,FOLD,20140909,464,470.40,477,456,22046889,466.96,466.06
S*Mobarakeh Steel-a,FOLD,20140910,470,469.68,471,453,1556403,463.34,465.15
S*Mobarakeh Steel-a,FOLD,20140913,470,467.87,471,451,1721569,470.58,452.48
S*Mobarakeh Steel-a,FOLD,20140914,468,463.71,470,449,3882939,469.32,461.53
S*Mobarakeh Steel-a,FOLD,20140915,464,462.98,462,455,1368060,461.35,459.54
S*Mobarakeh Steel-a,FOLD,20140916,463,462.44,462,452,1041626,461.53,452.48
S*Mobarakeh Steel-a,FOLD,20140917,462,461.72,461,452,1228194,460.99,457.73
S*Mobarakeh Steel-a,FOLD,20140920,462,461.35,461,456,887889,461.17,456.47
S*Mobarakeh Steel-a,FOLD,20140921,461,460.63,462,452,1705697,461.53,453.21
S*Mobarakeh Steel-a,FOLD,20140922,461,460.27,461,454,1614170,461.35,456.10
S*Mobarakeh Steel-a,FOLD,20140923,460,459.54,460,452,1449499,460.45,453.21
S*Mobarakeh Steel-a,FOLD,20140924,460,459.00,456,452,1138037,456.10,452.67
S*Mobarakeh Steel-a,FOLD,20140927,459,458.10,456,450,1784647,456.10,451.40
S*Mobarakeh Steel-a,FOLD,20140928,458,456.29,458,447,18823554,457.91,448.86
S*Mobarakeh Steel-a,FOLD,20140929,456,454.84,456,447,13220336,456.47,455.20
S*Mobarakeh Steel-a,FOLD,20140930,455,457.37,470,455,3741633,455.02,466.96
S*Mobarakeh Steel-a,FOLD,20141001,457,460.09,472,458,2811009,468.77,464.25
S*Mobarakeh Steel-a,FOLD,20141004,460,461.17,470,463,1520835,470.40,470.40
S*Mobarakeh Steel-a,FOLD,20141006,461,461.72,471,465,1014629,469.50,466.96
S*Mobarakeh Steel-a,FOLD,20141007,462,462.08,470,462,23450173,463.71,461.72
S*Mobarakeh Steel-a,FOLD,20141008,462,462.08,468,460,2081552,468.23,462.08
S*Mobarakeh Steel-a,FOLD,20141014,462,462.26,469,456,787597,468.23,456.10
S*Mobarakeh Steel-a,FOLD,20141015,462,462.80,470,459,2936765,462.26,461.72
S*Mobarakeh Steel-a,FOLD,20141018,463,464.97,479,460,2664091,463.34,474.38
S*Mobarakeh Steel-a,FOLD,20141019,465,465.70,471,467,1615689,470.76,470.76
S*Mobarakeh Steel-a,FOLD,20141020,466,483.07,484,471,19639247,471.31,483.25
S*Mobarakeh Steel-a,FOLD,20141021,483,483.98,494,475,3544955,488.68,479.63
S*Mobarakeh Steel-a,FOLD,20141022,484,482.17,485,469,2853992,483.98,477.46
S*Mobarakeh Steel-a,FOLD,20141025,482,480.54,478,470,2054596,476.92,471.67
S*Mobarakeh Steel-a,FOLD,20141026,481,480.36,483,473,2564934,480.54,473.48
S*Mobarakeh Steel-a,FOLD,20141027,480,479.63,484,469,1933190,484.16,476.01
S*Mobarakeh Steel-a,FOLD,20141028,480,478.73,479,470,1355345,479.09,470.58
S*Mobarakeh Steel-a,FOLD,20141029,479,476.01,476,470,3799744,476.01,472.39
S*Mobarakeh Steel-a,FOLD,20141101,476,475.47,483,469,5404540,474.75,469.68
S*Mobarakeh Steel-a,FOLD,20141102,475,473.84,480,466,3182024,475.83,469.68
S*Mobarakeh Steel-a,FOLD,20141105,474,472.76,474,467,4046102,472.39,473.84
S*Mobarakeh Steel-a,FOLD,20141108,473,471.49,479,467,7283227,474.20,467.51
S*Mobarakeh Steel-a,FOLD,20141109,471,470.58,471,465,2400806,470.40,467.87
S*Mobarakeh Steel-a,FOLD,20141110,471,469.14,470,465,3409539,470.22,466.96
S*Mobarakeh Steel-a,FOLD,20141111,469,468.59,471,462,3920468,468.41,466.42
S*Mobarakeh Steel-a,FOLD,20141112,469,467.87,471,462,2407975,468.59,461.53
S*Mobarakeh Steel-a,FOLD,20141115,468,465.88,467,452,1732991,466.96,455.74
S*Mobarakeh Steel-a,FOLD,20141116,466,464.07,461,453,1847207,461.17,455.38
S*Mobarakeh Steel-a,FOLD,20141117,464,462.08,461,452,2674667,455.92,452.48
S*Mobarakeh Steel-a,FOLD,20141118,462,458.82,458,447,3182110,457.73,450.67
S*Mobarakeh Steel-a,FOLD,20141119,459,453.39,452,442,4384973,447.05,443.43
S*Mobarakeh Steel-a,FOLD,20141122,453,450.49,452,441,2963009,451.58,441.62
S*Mobarakeh Steel-a,FOLD,20141123,450,450.67,460,445,2263071,445.79,448.14
S*Mobarakeh Steel-a,FOLD,20141124,451,450.31,460,442,6133222,450.86,441.81
S*Mobarakeh Steel-a,FOLD,20141125,450,446.51,445,432,2689085,445.24,432.39
S*Mobarakeh Steel-a,FOLD,20141126,447,437.64,442,429,5588721,434.57,428.77
S*Mobarakeh Steel-a,FOLD,20141129,438,422.62,434,420,9808182,434.20,420.27
S*Mobarakeh Steel-a,FOLD,20141130,423,407.96,427,406,11903517,427.15,405.79
S*Mobarakeh Steel-a,FOLD,20141201,408,420.63,424,406,15317141,407.60,414.29
S*Mobarakeh Steel-a,FOLD,20141202,421,419.36,424,408,1590136,423.89,410.49
S*Mobarakeh Steel-a,FOLD,20141203,419,417.37,416,404,1662083,416.29,403.98
S*Mobarakeh Steel-a,FOLD,20141206,417,424.07,429,401,15506602,407.24,416.29
S*Mobarakeh Steel-a,FOLD,20141207,424,422.44,416,408,1329851,416.29,407.60
S*Mobarakeh Steel-a,FOLD,20141208,422,421.17,418,407,1277253,410.86,410.86
S*Mobarakeh Steel-a,FOLD,20141209,421,415.38,416,404,5180032,410.86,405.43
S*Mobarakeh Steel-a,FOLD,20141210,415,414.29,408,401,1219284,407.42,401.08
S*Mobarakeh Steel-a,FOLD,20141214,414,406.15,407,398,5356559,401.26,398.19
S*Mobarakeh Steel-a,FOLD,20141215,406,398.37,397,390,5334608,397.28,390.95
S*Mobarakeh Steel-a,FOLD,20141216,398,397.28,398,385,1734451,384.79,386.42
S*Mobarakeh Steel-a,FOLD,20141217,397,396.74,395,385,577491,394.75,384.79
S*Mobarakeh Steel-a,FOLD,20141220,397,396.01,395,382,1180516,387.51,392.76
S*Mobarakeh Steel-a,FOLD,20141222,396,396.20,402,395,1659025,396.38,395.65
S*Mobarakeh Steel-a,FOLD,20141224,396,395.83,398,388,841693,398.19,390.58
S*Mobarakeh Steel-a,FOLD,20141227,396,394.75,396,383,1502799,384.25,396.20
S*Mobarakeh Steel-a,FOLD,20141228,395,394.93,400,393,1208789,394.75,395.47
S*Mobarakeh Steel-a,FOLD,20141229,395,396.56,406,395,72187222,394.93,396.38
S*Mobarakeh Steel-a,FOLD,20141230,397,396.56,400,389,2086866,396.38,396.38
S*Mobarakeh Steel-a,FOLD,20141231,397,396.38,400,389,1834372,396.56,389.14
S*Mobarakeh Steel-a,FOLD,20150103,396,396.20,398,389,798863,396.38,396.01
S*Mobarakeh Steel-a,FOLD,20150104,396,396.01,398,391,526304,398.01,391.31
S*Mobarakeh Steel-a,FOLD,20150105,396,396.01,400,393,1415931,394.57,396.01
S*Mobarakeh Steel-a,FOLD,20150106,396,395.65,401,387,1590820,398.19,391.67
S*Mobarakeh Steel-a,FOLD,20150107,396,395.29,396,391,3700733,395.65,394.39
S*Mobarakeh Steel-a,FOLD,20150110,395,388.96,395,380,13370205,393.66,379.54
S*Mobarakeh Steel-a,FOLD,20150111,389,386.96,383,374,1400926,374.84,379.18
S*Mobarakeh Steel-a,FOLD,20150112,387,386.96,389,374,1319737,373.93,386.96
S*Mobarakeh Steel-a,FOLD,20150113,387,386.42,384,375,695229,383.71,378.28
S*Mobarakeh Steel-a,FOLD,20150114,386,386.06,380,376,550968,380.27,380.09
S*Mobarakeh Steel-a,FOLD,20150117,386,384.61,380,377,2054202,380.09,379.91
S*Mobarakeh Steel-a,FOLD,20150118,385,383.16,377,369,1320712,376.47,369.59
S*Mobarakeh Steel-a,FOLD,20150119,383,381.72,371,368,1143765,371.04,367.96
S*Mobarakeh Steel-a,FOLD,20150120,382,380.81,371,367,701090,371.04,367.42
S*Mobarakeh Steel-a,FOLD,20150121,381,380.09,371,366,583814,370.86,365.61
S*Mobarakeh Steel-a,FOLD,20150124,380,379.00,365,365,709058,364.88,364.88
S*Mobarakeh Steel-a,FOLD,20150125,379,378.10,364,364,621774,363.98,363.98
S*Mobarakeh Steel-a,FOLD,20150126,378,377.19,363,363,607762,363.07,363.07
S*Mobarakeh Steel-a,FOLD,20150127,377,373.39,362,362,2794438,362.17,362.17
S*Mobarakeh Steel-a,FOLD,20150128,373,365.06,369,359,7934671,358.55,363.07
S*Mobarakeh Steel-a,FOLD,20150131,365,365.43,372,362,5147258,361.99,366.51
S*Mobarakeh Steel-a,FOLD,20150201,365,367.96,369,361,14789563,368.87,361.81
S*Mobarakeh Steel-a,FOLD,20150202,368,367.60,368,358,51929674,361.99,361.99
S*Mobarakeh Steel-a,FOLD,20150203,368,367.60,371,359,3155538,370.86,365.61
S*Mobarakeh Steel-a,FOLD,20150204,368,367.42,368,362,1491590,363.80,363.80
S*Mobarakeh Steel-a,FOLD,20150207,367,366.51,367,361,3330278,367.24,361.99
S*Mobarakeh Steel-a,FOLD,20150208,367,365.79,362,357,1335202,361.99,358.37
S*Mobarakeh Steel-a,FOLD,20150209,366,364.52,363,351,1713540,360.18,351.31
S*Mobarakeh Steel-a,FOLD,20150210,365,362.53,361,350,3519033,350.04,352.94
S*Mobarakeh Steel-a,FOLD,20150214,363,362.35,361,351,454037,361.26,353.84
S*Mobarakeh Steel-a,FOLD,20150215,362,361.26,360,348,1710716,360.36,349.68
S*Mobarakeh Steel-a,FOLD,20150216,361,362.71,363,348,25453739,348.23,361.81
S*Mobarakeh Steel-a,FOLD,20150217,363,362.35,363,353,1344713,362.89,357.46
S*Mobarakeh Steel-a,FOLD,20150218,362,363.44,364,351,37069729,361.44,351.49
S*Mobarakeh Steel-a,FOLD,20150221,363,361.26,362,354,1960183,358.37,353.66
S*Mobarakeh Steel-a,FOLD,20150222,361,352.39,358,347,3953017,356.56,346.97
S*Mobarakeh Steel-a,FOLD,20150223,352,355.65,357,342,16469407,347.51,345.70
S*Mobarakeh Steel-a,FOLD,20150224,356,347.69,352,342,3202958,343.89,343.16
S*Mobarakeh Steel-a,FOLD,20150225,348,336.47,346,335,6087351,343.89,340.27
S*Mobarakeh Steel-a,FOLD,20150228,336,335.38,336,328,2523300,334.84,333.75
S*Mobarakeh Steel-a,FOLD,20150301,335,336.11,341,334,8556413,340.81,337.92
S*Mobarakeh Steel-a,FOLD,20150302,336,338.10,346,335,1504343,335.20,345.34
S*Mobarakeh Steel-a,FOLD,20150303,338,345.88,346,342,41996703,345.70,345.70
S*Mobarakeh Steel-a,FOLD,20150304,346,348.05,353,341,8454428,347.51,341.35
S*Mobarakeh Steel-a,FOLD,20150307,348,344.07,351,335,2136010,350.59,338.10
S*Mobarakeh Steel-a,FOLD,20150308,344,344.79,349,340,5239861,343.71,346.60
S*Mobarakeh Steel-a,FOLD,20150309,345,345.88,348,344,3038896,347.51,347.51
S*Mobarakeh Steel-a,FOLD,20150310,346,345.70,349,344,2824844,346.42,343.89
S*Mobarakeh Steel-a,FOLD,20150311,346,348.41,349,346,9733113,347.69,345.52
S*Mobarakeh Steel-a,FOLD,20150314,348,343.16,349,335,4938648,348.23,340.27
S*Mobarakeh Steel-a,FOLD,20150315,343,344.07,347,342,2323618,342.26,343.89
S*Mobarakeh Steel-a,FOLD,20150316,344,344.07,347,343,2221777,345.70,343.89
S*Mobarakeh Steel-a,FOLD,20150317,344,344.25,348,343,667523,347.51,346.60
S*Mobarakeh Steel-a,FOLD,20150318,344,347.51,358,345,7909237,347.51,345.70
S*Mobarakeh Steel-a,FOLD,20150325,348,347.51,353,346,1083259,352.94,347.51
S*Mobarakeh Steel-a,FOLD,20150328,348,352.03,361,346,3581975,354.75,361.08
S*Mobarakeh Steel-a,FOLD,20150329,352,365.25,366,361,6042766,361.81,365.97
S*Mobarakeh Steel-a,FOLD,20150330,365,370.13,378,364,3730970,377.19,368.32
S*Mobarakeh Steel-a,FOLD,20150331,370,374.48,380,366,4103688,371.04,378.46
S*Mobarakeh Steel-a,FOLD,20150404,374,389.32,389,389,10688581,389.32,389.32
S*Mobarakeh Steel-a,FOLD,20150405,389,404.88,405,404,44197173,404.88,404.88
S*Mobarakeh Steel-a,FOLD,20150406,405,405.25,416,391,10329716,414.48,400.90
S*Mobarakeh Steel-a,FOLD,20150407,405,398.55,405,395,10639228,405.43,394.57
S*Mobarakeh Steel-a,FOLD,20150408,399,395.83,404,389,5962208,396.38,389.32
S*Mobarakeh Steel-a,FOLD,20150411,396,387.69,396,381,6717229,396.38,383.71
S*Mobarakeh Steel-a,FOLD,20150412,388,374.30,382,372,9916218,381.90,372.49
S*Mobarakeh Steel-a,FOLD,20150413,374,370.49,374,362,2150742,371.04,370.68
S*Mobarakeh Steel-a,FOLD,20150414,370,370.13,375,363,2319352,364.88,371.04
S*Mobarakeh Steel-a,FOLD,20150415,370,372.12,376,367,12722999,371.04,375.20
S*Mobarakeh Steel-a,FOLD,20150418,372,381.35,387,367,9793802,372.85,385.52
S*Mobarakeh Steel-a,FOLD,20150419,381,382.80,393,373,3518339,392.94,385.52
S*Mobarakeh Steel-a,FOLD,20150420,383,379.91,389,374,2837668,380.45,376.11
S*Mobarakeh Steel-a,FOLD,20150421,380,378.46,382,375,2222535,376.65,381.90
S*Mobarakeh Steel-a,FOLD,20150422,378,376.83,380,371,2470964,380.09,371.04
S*Mobarakeh Steel-a,FOLD,20150425,377,373.93,377,369,2824528,376.83,369.23
S*Mobarakeh Steel-a,FOLD,20150426,374,372.30,372,366,1350092,369.41,369.23
S*Mobarakeh Steel-a,FOLD,20150427,372,366.87,366,362,3067520,363.80,365.25
S*Mobarakeh Steel-a,FOLD,20150428,367,363.98,362,359,1963363,358.55,359.45
S*Mobarakeh Steel-a,FOLD,20150429,364,363.80,369,362,2046961,362.17,368.68
S*Mobarakeh Steel-a,FOLD,20150503,364,362.17,366,358,2406614,365.61,358.37
S*Mobarakeh Steel-a,FOLD,20150504,362,361.08,362,357,1413722,361.99,358.55
S*Mobarakeh Steel-a,FOLD,20150505,361,357.82,360,351,2688988,356.92,351.13
S*Mobarakeh Steel-a,FOLD,20150506,358,355.11,358,349,2198423,350.22,352.94
S*Mobarakeh Steel-a,FOLD,20150509,355,350.40,353,342,2393974,351.85,343.16
S*Mobarakeh Steel-a,FOLD,20150510,350,348.23,351,342,1716840,343.89,342.98
S*Mobarakeh Steel-a,FOLD,20150511,348,347.51,349,341,1178293,341.35,349.32
S*Mobarakeh Steel-a,FOLD,20150512,348,349.32,359,348,1608157,348.23,348.41
S*Mobarakeh Steel-a,FOLD,20150513,349,349.50,353,348,1516505,349.32,349.86
S*Mobarakeh Steel-a,FOLD,20150517,349,354.93,363,346,3457558,349.32,362.53
S*Mobarakeh Steel-a,FOLD,20150518,355,355.65,361,355,1081281,361.08,358.01
S*Mobarakeh Steel-a,FOLD,20150519,356,355.83,358,353,378934,358.37,357.46
S*Mobarakeh Steel-a,FOLD,20150520,356,357.82,361,355,2851928,358.37,360.36
S*Mobarakeh Steel-a,FOLD,20150523,358,358.55,362,354,3251747,361.08,356.56
S*Mobarakeh Steel-a,FOLD,20150524,359,361.63,369,359,2702662,358.73,365.61
S*Mobarakeh Steel-a,FOLD,20150525,362,362.35,367,362,1291130,361.99,364.16
S*Mobarakeh Steel-a,FOLD,20150526,362,362.71,366,362,1953086,362.17,362.17
S*Mobarakeh Steel-a,FOLD,20150527,363,362.89,366,358,2297407,365.43,362.53
S*Mobarakeh Steel-a,FOLD,20150530,363,360.36,364,351,1899043,361.99,356.01
S*Mobarakeh Steel-a,FOLD,20150531,360,360.00,364,353,1578071,356.56,353.30
S*Mobarakeh Steel-a,FOLD,20150601,360,361.99,366,358,3189244,361.99,365.61
S*Mobarakeh Steel-a,FOLD,20150602,362,363.98,367,360,4848529,363.98,365.06
S*Mobarakeh Steel-a,FOLD,20150606,364,363.07,365,359,2059051,364.16,358.91
S*Mobarakeh Steel-a,FOLD,20150607,363,360.54,362,348,1785963,361.99,353.66
S*Mobarakeh Steel-a,FOLD,20150608,361,358.73,362,348,2595951,361.99,350.95
S*Mobarakeh Steel-a,FOLD,20150609,359,348.59,351,343,3508602,348.59,343.89
S*Mobarakeh Steel-a,FOLD,20150610,349,344.97,351,344,4798168,351.13,343.71
S*Mobarakeh Steel-a,FOLD,20150613,345,344.07,345,342,2404060,344.97,342.98
S*Mobarakeh Steel-a,FOLD,20150614,344,342.98,344,340,2689646,344.25,340.27
S*Mobarakeh Steel-a,FOLD,20150615,343,340.99,343,336,2036576,342.80,336.65
S*Mobarakeh Steel-a,FOLD,20150616,341,339.36,341,335,2086731,340.99,337.73
S*Mobarakeh Steel-a,FOLD,20150617,339,341.72,350,338,1738289,340.27,345.70
S*Mobarakeh Steel-a,FOLD,20150620,342,342.44,352,341,1397446,352.03,341.72
S*Mobarakeh Steel-a,FOLD,20150621,342,343.16,348,344,1806941,346.60,343.89
S*Mobarakeh Steel-a,FOLD,20150622,343,343.89,348,344,1579321,343.89,344.43
S*Mobarakeh Steel-a,FOLD,20150623,344,344.43,351,342,1225003,342.26,347.51
S*Mobarakeh Steel-a,FOLD,20150624,344,345.70,351,342,1936389,344.43,350.22
S*Mobarakeh Steel-a,FOLD,20150627,346,345.34,349,344,1961195,347.51,345.70
S*Mobarakeh Steel-a,FOLD,20150628,345,344.25,344,340,2615485,343.71,343.16
S*Mobarakeh Steel-a,FOLD,20150629,344,343.89,344,341,960674,342.26,343.89
S*Mobarakeh Steel-a,FOLD,20150630,344,345.34,351,342,1660329,342.26,349.14
S*Mobarakeh Steel-a,FOLD,20150701,345,347.15,351,347,3070811,351.13,349.32
S*Mobarakeh Steel-a,FOLD,20150704,347,348.96,352,346,7014050,349.32,347.51
S*Mobarakeh Steel-a,FOLD,20150705,349,346.78,351,344,4686162,350.77,343.89
S*Mobarakeh Steel-a,FOLD,20150706,347,344.25,346,341,4370751,345.88,344.79
S*Mobarakeh Steel-a,FOLD,20150707,344,342.62,346,337,15638867,343.89,343.89
S*Mobarakeh Steel-a,FOLD,20150711,343,340.99,344,335,4096921,343.89,343.53
S*Mobarakeh Steel-a,FOLD,20150712,341,343.71,347,342,4403518,344.07,345.70
S*Mobarakeh Steel-a,FOLD,20150713,344,343.35,353,340,14861968,349.50,341.17
S*Mobarakeh Steel-a,FOLD,20150714,343,341.35,348,337,9103670,347.51,338.46
S*Mobarakeh Steel-a,FOLD,20150715,341,333.93,344,329,10850856,341.54,336.65
S*Mobarakeh Steel-a,FOLD,20150909,334,284.14,289,280,14460212,280.07,282.47
S*Mobarakeh Steel-a,FOLD,20150912,284,284.14,296,279,7140864,287.25,279.12
S*Mobarakeh Steel-a,FOLD,20150913,284,281.03,280,273,3132523,280.31,277.68
S*Mobarakeh Steel-a,FOLD,20150914,281,281.75,287,278,5650260,279.83,281.75
S*Mobarakeh Steel-a,FOLD,20150915,282,280.31,282,272,1696706,282.23,275.05
S*Mobarakeh Steel-a,FOLD,20150916,280,276.48,277,269,4113979,275.29,273.85
S*Mobarakeh Steel-a,FOLD,20150919,276,274.33,276,266,2729045,272.89,265.71
S*Mobarakeh Steel-a,FOLD,20150920,274,265.47,269,261,6050942,266.19,260.68
S*Mobarakeh Steel-a,FOLD,20150921,265,262.84,268,253,3898627,256.14,258.53
S*Mobarakeh Steel-a,FOLD,20150922,263,260.68,263,256,4108563,263.08,256.14
S*Mobarakeh Steel-a,FOLD,20150923,261,259.25,262,256,2748959,256.85,256.14
S*Mobarakeh Steel-a,FOLD,20150926,259,258.77,260,253,1432476,257.81,254.94
S*Mobarakeh Steel-a,FOLD,20150927,259,257.57,259,253,2989073,257.33,253.74
S*Mobarakeh Steel-a,FOLD,20150928,258,256.85,258,253,3974692,255.90,253.98
S*Mobarakeh Steel-a,FOLD,20150929,257,257.81,262,256,3485117,257.33,260.92
S*Mobarakeh Steel-a,FOLD,20150930,258,258.77,263,258,4107385,263.08,258.77
S*Mobarakeh Steel-a,FOLD,20151003,259,259.97,263,258,3894320,259.01,260.20
S*Mobarakeh Steel-a,FOLD,20151004,260,265.95,270,259,13162227,262.36,270.02
S*Mobarakeh Steel-a,FOLD,20151005,266,268.34,277,268,2664993,268.10,274.09
S*Mobarakeh Steel-a,FOLD,20151006,268,271.70,279,269,4979316,275.05,277.20
S*Mobarakeh Steel-a,FOLD,20151007,272,278.16,284,277,5657134,276.96,282.23
S*Mobarakeh Steel-a,FOLD,20151010,278,278.16,285,275,5801407,278.88,277.68
S*Mobarakeh Steel-a,FOLD,20151028,278,285.64,296,283,6358695,295.79,284.84
S*Mobarakeh Steel-a,FOLD,20151031,286,284.84,289,280,4096207,283.50,287.24
S*Mobarakeh Steel-a,FOLD,20151101,285,285.64,287,281,5991981,287.24,285.91
S*Mobarakeh Steel-a,FOLD,20151102,286,285.37,287,283,1900397,285.91,283.24
S*Mobarakeh Steel-a,FOLD,20151103,285,285.37,287,283,2077919,286.98,286.17
S*Mobarakeh Steel-a,FOLD,20151104,285,285.64,288,284,2369047,283.77,288.04
S*Mobarakeh Steel-a,FOLD,20151107,286,286.98,291,285,4257111,287.78,291.25
S*Mobarakeh Steel-a,FOLD,20151108,287,290.72,299,286,6446793,293.66,289.92
S*Mobarakeh Steel-a,FOLD,20151109,291,290.45,297,287,1995991,293.66,289.65
S*Mobarakeh Steel-a,FOLD,20151110,290,290.72,292,288,3691983,291.52,292.32
S*Mobarakeh Steel-a,FOLD,20151111,291,292.59,293,287,14244813,293.39,287.24
S*Mobarakeh Steel-a,FOLD,20151114,293,292.32,293,286,2105187,291.25,291.25
S*Mobarakeh Steel-a,FOLD,20151115,292,291.79,295,289,5277975,288.85,293.39
S*Mobarakeh Steel-a,FOLD,20151116,292,294.46,295,290,17624171,291.25,291.25
S*Mobarakeh Steel-a,FOLD,20151117,294,293.92,294,290,1190479,291.52,291.25
S*Mobarakeh Steel-a,FOLD,20151118,294,293.39,299,290,2987734,293.39,299.00
S*Mobarakeh Steel-a,FOLD,20151121,293,296.60,302,291,6726643,296.33,301.94
S*Mobarakeh Steel-a,FOLD,20151122,297,298.20,303,297,4493492,299.27,299.27
S*Mobarakeh Steel-a,FOLD,20151123,298,297.66,305,296,25793343,298.20,296.60
S*Mobarakeh Steel-a,FOLD,20151124,298,300.07,305,295,4944017,303.28,299.27
S*Mobarakeh Steel-a,FOLD,20151125,300,301.40,306,297,5128262,304.08,302.74
S*Mobarakeh Steel-a,FOLD,20151128,301,303.28,304,296,8720698,301.67,296.60
S*Mobarakeh Steel-a,FOLD,20151129,303,303.81,310,296,6919181,296.60,309.96
S*Mobarakeh Steel-a,FOLD,20151130,304,304.08,313,297,14385706,305.41,312.09
S*Mobarakeh Steel-a,FOLD,20151201,304,302.47,304,299,3678474,300.87,299.27
S*Mobarakeh Steel-a,FOLD,20151205,302,301.67,302,296,1292824,301.94,296.60
S*Mobarakeh Steel-a,FOLD,20151206,302,299.00,297,287,2030701,293.92,288.04
S*Mobarakeh Steel-a,FOLD,20151207,299,297.13,291,286,1305344,287.51,285.91
S*Mobarakeh Steel-a,FOLD,20151208,297,297.93,299,285,18021056,285.91,298.47
S*Mobarakeh Steel-a,FOLD,20151209,298,294.72,291,286,2728760,288.31,287.24
S*Mobarakeh Steel-a,FOLD,20151213,295,292.85,293,285,1880627,292.59,285.37
S*Mobarakeh Steel-a,FOLD,20151214,293,291.79,290,284,1412087,284.57,285.64
S*Mobarakeh Steel-a,FOLD,20151215,292,290.98,289,285,1129796,286.17,285.91
S*Mobarakeh Steel-a,FOLD,20151216,291,291.52,299,285,8470821,288.58,293.12
S*Mobarakeh Steel-a,FOLD,20151219,292,290.72,288,284,1224922,286.17,284.57
S*Mobarakeh Steel-a,FOLD,20151220,291,292.59,294,281,20343017,284.30,282.43
S*Mobarakeh Steel-a,FOLD,20151221,293,291.79,294,283,10559121,283.24,293.92
S*Mobarakeh Steel-a,FOLD,20151222,292,296.33,297,286,11871613,286.44,291.25
S*Mobarakeh Steel-a,FOLD,20151223,296,294.99,297,287,4655880,288.58,293.66
S*Mobarakeh Steel-a,FOLD,20151226,295,292.05,294,284,2994606,293.66,285.11
S*Mobarakeh Steel-a,FOLD,20151227,292,289.65,289,283,3451026,288.58,285.37
S*Mobarakeh Steel-a,FOLD,20151228,290,288.31,289,283,2992397,284.30,283.24
S*Mobarakeh Steel-a,FOLD,20151230,288,287.51,287,283,1593381,285.91,283.77
S*Mobarakeh Steel-a,FOLD,20160102,288,285.64,288,281,3335121,287.51,280.83
S*Mobarakeh Steel-a,FOLD,20160103,286,288.31,290,278,18147736,283.24,280.56
S*Mobarakeh Steel-a,FOLD,20160104,288,278.69,285,275,8338864,285.11,276.82
S*Mobarakeh Steel-a,FOLD,20160105,279,277.62,281,275,6091727,280.56,276.02
S*Mobarakeh Steel-a,FOLD,20160106,278,278.16,284,275,9132782,283.77,277.89
S*Mobarakeh Steel-a,FOLD,20160109,278,276.02,281,270,5082694,280.56,270.41
S*Mobarakeh Steel-a,FOLD,20160110,276,271.75,273,267,5206855,269.88,267.47
S*Mobarakeh Steel-a,FOLD,20160111,272,271.21,275,267,4502523,267.20,268.54
S*Mobarakeh Steel-a,FOLD,20160112,271,268.27,273,267,7577074,269.88,267.20
S*Mobarakeh Steel-a,FOLD,20160113,268,267.47,269,266,7761819,267.47,267.74
S*Mobarakeh Steel-a,FOLD,20160116,267,271.48,278,268,9939689,272.28,273.62
S*Mobarakeh Steel-a,FOLD,20160117,271,271.48,283,267,15096857,280.56,267.74
S*Mobarakeh Steel-a,FOLD,20160118,271,273.88,281,267,7618030,267.20,276.56
S*Mobarakeh Steel-a,FOLD,20160119,274,275.49,281,275,4707453,276.56,276.02
S*Mobarakeh Steel-a,FOLD,20160120,275,277.36,283,272,6468174,272.81,278.16
S*Mobarakeh Steel-a,FOLD,20160123,277,285.11,290,282,9429664,282.17,289.65
S*Mobarakeh Steel-a,FOLD,20160124,285,299.00,299,290,55876423,291.25,299.27
